,id,food_id,nutrient_id,amount,min,max,median
7555,21115249,1750338,1272,0.0,0.0,0.0,0.0
7556,21115186,1750338,1093,59.58,44.1,77.4,57.39
7557,21115246,1750338,1013,0.0,0.0,0.0,0.0
7558,21115233,1750338,1004,1.221,1.03,1.6,1.155
7559,21115169,1750338,1312,0.0,0.0,0.0,0.0
7560,21115206,1750338,1406,0.0,0.0,0.0,0.0
7561,21115183,1750338,1090,6.785,5.087,7.77,6.857
7562,21115179,1750338,1079,0.0,0.0,0.0,0.0
7563,21115170,1750338,1313,0.0,0.0,0.0,0.0
7564,21115211,1750338,1167,0.07438,0.06,0.1,0.0725
7565,21115229,1750338,1257,0.0,0.0,0.0,0.0
7566,21115165,1750338,1305,0.0,0.0,0.0,0.0
7567,21115224,1750338,2013,0.0,0.0,0.0,0.0
7568,21115218,1750338,2005,0.0,0.0,0.0,0.0
7569,21115201,1750338,1129,0.0,0.0,0.0,0.0
7570,21115223,1750338,2012,0.000875,0.0,0.002,0.001
7571,21115220,1750338,2007,0.0,0.0,0.0,0.0
7572,21115213,1750338,1176,1.019,0.7,1.3,1.05
7573,21115193,1750338,1105,41.42,0.0,84.04,43.58
7574,21115181,1750338,1087,172.7,7.477,289.0,205.0
7575,21115174,1750338,1321,0.0,0.0,0.0,0.0
7576,21115239,1750338,1264,0.002375,0.002,0.004,0.002
7577,21115221,1750338,2008,0.0,0.0,0.0,0.0
7578,21115160,1750338,1299,0.00125,0.001,0.002,0.001
7579,21115168,1750338,1311,0.0,0.0,0.0,0.0
7580,21115162,1750338,1301,0.0,0.0,0.0,0.0
7581,21115194,1750338,1109,3.323,0.0,8.226,3.286
7582,21115158,1750338,1292,0.7288,0.64,0.88,0.685
7583,21115176,1750338,1075,0.0,0.0,0.0,0.0
7584,21115244,1750338,1267,0.0,0.0,0.0,0.0
7585,21115182,1750338,1089,0.2899,0.0688,0.46,0.3275
7586,21115173,1750338,1316,0.2756,0.229,0.349,0.2628
7587,21115247,1750338,1014,0.0,0.0,0.0,0.0
7588,21115215,1750338,1178,0.3375,0.0,1.216,0.0
7589,21115232,1750338,1259,0.003688,0.003,0.004,0.004
7590,21115210,1750338,1166,0.03339,0.0,0.159,0.0
7591,21115188,1750338,1098,0.02126,0.0134,0.0297,0.02155
7592,21115219,1750338,2006,0.0,0.0,0.0,0.0
7593,21115245,1750338,1012,0.0,0.0,0.0,0.0
7594,21115217,1750338,2004,0.0,0.0,0.0,0.0
7595,21115208,1750338,1414,0.0,0.0,0.0,0.0
7596,21115178,1750338,1334,0.0,0.0,0.0,0.0
7597,21115164,1750338,1304,0.0,0.0,0.0,0.0
7598,21115248,1750338,1271,0.0,0.0,0.0,0.0
7599,21115242,1750338,1266,0.0195,0.015,0.028,0.017
7600,21115172,1750338,1315,0.7207,0.629,0.872,0.6803
7601,21115156,1750338,1280,0.0,0.0,0.0,0.0
7602,21115166,1750338,1306,0.000125,0.0,0.001,0.0
7603,21115196,1750338,1112,0.0,0.0,0.0,0.0
7604,21115191,1750338,1102,0.0,0.0,0.0,0.0
7605,21115163,1750338,1303,0.0,0.0,0.0,0.0
7606,21115228,1750338,2021,0.0,0.0,0.0,0.0
7607,21115225,1750338,2014,0.0,0.0,0.0,0.0
7608,21115192,1750338,1103,0.0,0.0,0.0,0.0
7609,21115238,1750338,1263,0.0,0.0,0.0,0.0
7610,21115190,1750338,1101,0.04497,0.0313,0.0795,0.0413
7611,21115199,1750338,1127,0.0,0.0,0.0,0.0
7612,21115250,1750338,1273,0.0,0.0,0.0,0.0
7613,21115240,1750338,1265,0.07781,0.067,0.093,0.079
7614,21115539,1750344,2048,35.107387,,,
7615,21115538,1750344,2047,42.6655,,,
7616,21115537,1750344,1005,7.5897,,,
7617,21115536,1750344,1003,2.5,1.5,3.625,2.3125
7618,21114820,1750344,1167,1.626,1.1,2.34,1.59
7619,21114813,1750344,1095,0.7448,0.411,1.085,0.756
7620,21114817,1750344,1165,0.1463,0.05,0.29,0.13
7621,21114823,1750344,1176,16.93,13.1,27.7,15.3
7622,21114814,1750344,1002,0.4,0.24,0.58,0.37
7623,21114815,1750344,1098,0.1771,0.0415,0.299,0.1933
7624,21114818,1750344,1101,0.1796,0.0752,0.318,0.1718
7625,21114811,1750344,1092,443.3,279.0,574.0,474.5
7626,21114810,1750344,1091,93.95,50.9,121.0,101.5
7627,21114819,1750344,1007,1.084,0.54,1.51,1.085
7628,21114822,1750344,1175,0.0655,0.038,0.106,0.0535
7629,21114816,1750344,1004,0.2563,0.11,0.36,0.26
7630,21114808,1750344,1089,0.6883,0.358,1.35,0.585
7631,21114826,1750344,1087,0.0,0.0,0.0,0.0
7632,21114821,1750344,1103,1.773,0.0,5.27,1.34
7633,21114824,1750344,1177,29.58,19.45,49.3,27.75
7634,21114825,1750344,1051,88.57,86.13,91.01,89.06
7635,21114809,1750344,1090,11.72,7.34,13.6,12.5
7636,21114812,1750344,1093,0.3363,0.0,2.69,0.0
7637,21115543,1750345,2048,33.31965,,,
7638,21115542,1750345,2047,41.0475,,,
7639,21115541,1750345,1005,6.94125,,,
7640,21115540,1750345,1003,2.89875,1.625,4.5625,2.8125
7641,21114836,1750345,1101,0.08554,0.0641,0.0976,0.08745
7642,21114829,1750345,1091,86.24,53.7,130.0,82.75
7643,21114841,1750345,1175,0.09888,0.07,0.141,0.0925
7644,21114830,1750345,1092,281.6,232.0,367.0,271.0
7645,21114842,1750345,1176,7.038,3.6,14.7,5.85
7646,21114839,1750345,1167,5.751,4.46,8.29,5.135
7647,21114838,1750345,1103,1.379,0.0,4.11,0.0
7648,21114831,1750345,1093,1.128,0.0,3.56,0.0
7649,21114840,1750345,1007,0.7325,0.62,0.93,0.72
7650,21114844,1750345,1051,89.24,86.08,91.17,89.48
7651,21114832,1750345,1095,0.6843,0.432,1.06,0.631
7652,21114827,1750345,1089,0.6981,0.463,1.19,0.6375
7653,21114843,1750345,1177,63.14,49.0,109.0,54.6
7654,21114833,1750345,1098,0.1064,0.0482,0.151,0.1005
7655,21114845,1750345,1087,0.0,0.0,0.0,0.0
7656,21114828,1750345,1090,13.91,10.9,17.6,13.8
7657,21114837,1750345,1165,0.07,0.05,0.09,0.07
7658,21114834,1750345,1002,0.4638,0.26,0.73,0.45
7659,21114835,1750345,1004,0.1875,0.0,0.29,0.2
7660,21115547,1750346,2048,36.3915875,,,
7661,21115546,1750346,2047,44.095,,,
7662,21115545,1750346,1005,8.170625,,,
7663,21115544,1750346,1003,2.414375,1.6875,3.5625,2.28125
7664,21114786,1750346,1177,32.13,17.9,53.1,29.95
7665,21114775,1750346,1095,0.7641,0.535,0.976,0.742
7666,21114785,1750346,1176,6.05,2.5,9.3,5.95
7667,21114783,1750346,1103,1.244,0.0,6.36,0.0
7668,21114774,1750346,1093,0.9363,0.0,4.62,0.0
7669,21114778,1750346,1004,0.195,0.1,0.28,0.19
7670,21114777,1750346,1098,0.04978,0.0288,0.0707,0.0484
7671,21114771,1750346,1090,14.06,8.69,19.6,13.7
7672,21114770,1750346,1089,0.1443,0.0,0.423,0.0
7673,21114772,1750346,1091,75.82,40.2,110.0,74.98
7674,21114781,1750346,1167,2.741,1.97,3.65,2.55
7675,21114788,1750346,1087,0.7663,0.0,3.32,0.0
7676,21114780,1750346,1101,0.1734,0.0988,0.234,0.1745
7677,21114784,1750346,1175,0.1593,0.112,0.209,0.1605
7678,21114782,1750346,1007,0.62,0.4,0.87,0.56
7679,21114776,1750346,1002,0.3863,0.27,0.57,0.365
7680,21114779,1750346,1165,0.00125,0.0,0.01,0.0
7681,21114787,1750346,1051,88.6,81.7,92.03,89.87
7682,21114773,1750346,1092,243.0,167.0,369.0,230.5
7683,21115551,1750347,2048,24.8732585,,,
7684,21115550,1750347,2047,31.2172,,,
7685,21115549,1750347,1005,4.079375,,,
7686,21114803,1750347,1175,0.07683,0.067,0.102,0.074
7687,21114789,1750347,1089,0.2267,0.0,0.467,0.28
7688,21114805,1750347,1177,34.76,18.4,49.3,34.73
7689,21114806,1750347,1051,91.83,91.24,92.5,91.77
7690,21114807,1750347,1087,5.465,0.0,23.1,3.1
7691,21114802,1750347,1103,20.05,11.0,40.4,14.4
7692,21114790,1750347,1090,10.16,7.92,12.8,10.05
7693,21114796,1750347,1002,0.4625,0.34,0.57,0.465
7694,21114791,1750347,1091,93.05,65.7,126.0,94.55
7695,21114794,1750347,1095,0.511,0.353,0.705,0.5195
7696,21114795,1750347,1098,0.3888,0.217,0.74,0.333
7697,21114797,1750347,1004,0.3708,0.29,0.445,0.36
7698,21114801,1750347,1007,0.8292,0.765,0.9,0.835
7699,21114800,1750347,1167,3.883,3.05,4.75,4.025
7700,21114793,1750347,1093,6.443,3.58,10.0,6.09
7701,21114799,1750347,1165,0.065,0.05,0.1,0.06
7702,21114804,1750347,1176,9.067,7.0,12.5,8.8
7703,21114798,1750347,1101,0.0538,0.0403,0.0737,0.05165
7704,21114792,1750347,1092,373.0,268.0,486.0,371.0
7705,21115548,1750347,1003,2.890625,2.125,3.5625,2.90625
7706,21115695,1750352,1123,6020.0,,,
7707,21115694,1750352,1050,1.558,,,
7708,21115573,1750352,1106,283.11981667,,,
7709,21115555,1750352,2048,20.72851125,,,
7710,21115554,1750352,2047,26.602,,,
7711,21115553,1750352,1005,2.406325,,,
7712,21115552,1750352,1003,2.851875,2.5,3.375,2.6875
7713,21114727,1750352,1118,0.0,0.0,0.0,0.0
7714,21114731,1750352,1122,0.0,0.0,0.0,0.0
7715,21114709,1750352,1092,581.8,433.0,700.0,566.0
7716,21114718,1750352,1166,0.1935,0.172,0.223,0.1935
7717,21114728,1750352,1119,191.25,0.0,511.0,146.0
7718,21114720,1750352,1167,0.5506,0.435,0.81,0.53
7719,21114735,1750352,2032,0.0,0.0,0.0,0.0
7720,21114736,1750352,1079,1.558,1.2,2.13,1.5
7721,21114729,1750352,1120,0.0,0.0,0.0,0.0
7722,21114717,1750352,1101,0.4884,0.367,0.733,0.452
7723,21114722,1750352,1108,0.0,0.0,0.0,0.0
7724,21114719,1750352,1103,0.0,0.0,0.0,0.0
7725,21114726,1750352,1051,92.52,90.76,93.53,92.85
7726,21114734,1750352,1007,1.603,1.37,1.82,1.595
7727,21114712,1750352,1161,0.0,0.0,0.0,0.0
7728,21114708,1750352,1091,39.05,31.1,49.6,39.9
7729,21114737,1750352,1087,68.35,48.2,92.1,70.4
7730,21114714,1750352,1162,26.52,9.87,54.7,26.35
7731,21114710,1750352,1093,111.4,55.4,224.0,92.35
7732,21114706,1750352,1089,1.261,1.02,1.6,1.235
7733,21114707,1750352,1090,92.86,81.8,107.0,90.3
7734,21114716,1750352,1165,0.07688,0.059,0.105,0.072
7735,21114732,1750352,1002,0.4563,0.4,0.54,0.43
7736,21114733,1750352,1004,0.6188,0.54,0.73,0.605
7737,21114723,1750352,1175,0.1946,0.146,0.252,0.1973
7738,21114713,1750352,1098,0.08181,0.064,0.121,0.07655
7739,21114725,1750352,1177,116.5,90.4,155.0,119.5
7740,21114721,1750352,1107,3397.4375,3030.0,4000.0,3330.5
7741,21114711,1750352,1095,0.4471,0.319,0.597,0.433
7742,21114730,1750352,1121,5828.75,5320.0,7110.0,5560.0
7743,21115698,1750353,1123,7917.75,,,
7744,21115697,1750353,1050,1.588,,,
7745,21115580,1750353,1106,306.0,,,
7746,21115559,1750353,2048,21.5796975,,,
7747,21115558,1750353,2047,27.63,,,
7748,21115557,1750353,1005,2.64135,,,
7749,21115556,1750353,1003,2.90625,2.5,3.4375,2.75
7750,21114762,1750353,1121,7451.25,5020.0,9630.0,7860.0
7751,21114765,1750353,1004,0.6044,0.48,0.78,0.61
7752,21114751,1750353,1103,0.0,0.0,0.0,0.0
7753,21114744,1750353,1161,0.0,0.0,0.0,0.0
7754,21114749,1750353,1165,0.0765,0.053,0.089,0.079
7755,21114742,1750353,1093,106.6,0.0,182.0,115.0
7756,21114766,1750353,1007,1.418,1.175,1.68,1.39
7757,21114768,1750353,1079,1.588,1.38,1.83,1.595
7758,21114761,1750353,1120,10.0,0.0,80.0,0.0
7759,21114763,1750353,1122,0.0,0.0,0.0,0.0
7760,21114757,1750353,1177,113.4,77.9,149.0,123.5
7761,21114769,1750353,1087,66.64,47.3,89.2,65.3
7762,21114758,1750353,1051,92.43,90.77,93.5,92.51
7763,21114755,1750353,1175,0.2143,0.171,0.241,0.2295
7764,21114759,1750353,1118,0.0,0.0,0.0,0.0
7765,21114760,1750353,1119,466.5,0.0,1510.0,363.0
7766,21114743,1750353,1095,0.4229,0.169,0.818,0.2898
7767,21114738,1750353,1089,1.054,0.63,1.62,1.002
7768,21114753,1750353,1107,3668.75,2699.0,5040.0,3399.5
7769,21114748,1750353,1101,0.4257,0.191,0.786,0.3795
7770,21114745,1750353,1162,30.27,17.05,44.2,32.22
7771,21114739,1750353,1090,92.96,60.1,133.0,91.35
7772,21114764,1750353,1002,0.465,0.4,0.55,0.44
7773,21114750,1750353,1166,0.192,0.167,0.227,0.1895
7774,21114754,1750353,1108,0.0,0.0,0.0,0.0
7775,21114752,1750353,1167,0.51,0.4,0.59,0.505
7776,21114746,1750353,1098,0.07883,0.0493,0.107,0.07845
7777,21114740,1750353,1091,40.56,32.7,58.7,35.43
7778,21114741,1750353,1092,459.7,320.0,644.0,460.3
7779,21114767,1750353,2032,0.0,0.0,0.0,0.0
7780,21115581,1750354,1106,23.9,,,
7781,21115563,1750354,2048,18.95436075,,,
7782,21115562,1750354,2047,21.9574,,,
7783,21115561,1750354,1005,3.837475,,,
7784,21115560,1750354,1003,0.695625,0.5625,0.875,0.65625
7785,21114704,1750354,1079,0.9706,0.76,1.24,0.9325
7786,21114705,1750354,1087,9.963,7.26,13.2,10.07
7787,21114691,1750354,1175,0.07894,0.056,0.102,0.076
7788,21114684,1750354,1101,0.0869,0.0365,0.13,0.08975
7789,21114686,1750354,1166,0.0,0.0,0.0,0.0
7790,21114687,1750354,1103,0.0,0.0,0.0,0.0
7791,21114689,1750354,1107,275.5,120.0,322.0,296.0
7792,21114694,1750354,1051,94.73,94.24,95.25,94.66
7793,21114675,1750354,1090,8.089,6.35,11.5,7.38
7794,21114681,1750354,1098,0.03198,0.0,0.0503,0.0324
7795,21114680,1750354,1161,0.0,0.0,0.0,0.0
7796,21114682,1750354,1162,17.75,12.3,25.9,16.55
7797,21114697,1750354,1120,19.0625,0.0,88.0,0.0
7798,21114676,1750354,1091,19.09,10.4,23.2,21.05
7799,21114688,1750354,1167,0.5331,0.455,0.58,0.545
7800,21114703,1750354,2032,9.625,0.0,77.0,0.0
7801,21114679,1750354,1095,0.08245,0.0494,0.129,0.08085
7802,21114696,1750354,1119,0.0,0.0,0.0,0.0
7803,21114700,1750354,1002,0.1113,0.09,0.14,0.105
7804,21114674,1750354,1089,0.1031,0.0,0.825,0.0
7805,21114698,1750354,1121,56.0,26.0,108.0,53.5
7806,21114699,1750354,1122,2862.563,1827.0,4344.5,2802.5
7807,21114701,1750354,1004,0.425,0.14,0.8,0.395
7808,21114695,1750354,1118,2.125,0.0,5.0,1.5
7809,21114677,1750354,1092,192.8,159.0,222.0,192.0
7810,21114693,1750354,1177,9.994,0.0,17.0,11.3
7811,21114685,1750354,1165,0.05575,0.05,0.059,0.0565
7812,21114678,1750354,1093,0.0,0.0,0.0,0.0
7813,21114690,1750354,1108,0.875,0.0,7.0,0.0
7814,21114702,1750354,1007,0.3119,0.0,0.45,0.4025
7815,24474215,2003586,2048,365.610744,,,
7816,24474214,2003586,2047,357.0648,,,
7817,24474213,2003586,1005,74.4462,,,
7818,24474212,2003586,1003,11.4,10.125,12.75,11.25
7819,24474070,2003586,1092,135.5,112.0,162.0,135.5
7820,24474067,2003586,1089,0.9863,0.483,1.26,1.013
7821,24474085,2003586,1177,13.46,9.7,17.0,13.8
7822,24474081,2003586,1167,1.364,0.79,2.09,1.435
7823,24474077,2003586,1165,0.125,0.06,0.18,0.13
7824,24474080,2003586,1007,0.4638,0.29,0.59,0.475
7825,24474079,2003586,1166,0.09125,0.07,0.11,0.09
7826,24474083,2003586,1079,2.656,2.28,3.1,2.69
7827,24474075,2003586,1004,1.52,1.15,2.19,1.49
7828,24474078,2003586,1102,34.41,12.9,49.7,34.15
7829,24474068,2003586,1090,25.8,12.2,35.1,26.5
7830,24474087,2003586,1087,18.68,15.3,23.0,18.8
7831,24474076,2003586,1101,0.5516,0.285,0.675,0.58
7832,24474082,2003586,1103,10.3,3.45,23.1,7.965
7833,24474074,2003586,1002,1.824,1.62,2.04,1.8
7834,24474069,2003586,1091,106.2,70.1,130.0,106.0
7835,24474072,2003586,1095,0.791,0.472,1.07,0.7525
7836,24474086,2003586,1051,12.17,11.3,13.71,11.82
7837,24474084,2003586,1175,0.05513,0.024,0.066,0.057
7838,24474071,2003586,1093,0.0,0.0,0.0,0.0
7839,24474073,2003586,1098,0.1675,0.121,0.238,0.1645
7840,28913795,2003587,1176,10.43,3.71,16.0,10.9
7841,24474221,2003587,2048,340.5831,,,
7842,24474220,2003587,2047,363.679,,,
7843,24474219,2003587,1005,70.723,,,
7844,24474218,2003587,1003,14.475,11.78125,16.6875,14.75
7845,24474107,2003587,1051,10.72,8.22,12.4,10.87
7846,24474105,2003587,1175,0.2355,0.147,0.31,0.231
7847,24474102,2003587,1167,5.466,2.14,7.635,5.87
7848,24474096,2003587,1004,2.543,2.08,3.16,2.515
7849,24474099,2003587,1102,91.87,30.4,195.0,69.33
7850,24474090,2003587,1091,361.7,246.0,472.0,361.3
7851,24474104,2003587,1079,9.339,4.53,13.69,9.965
7852,24474088,2003587,1089,3.769,3.23,4.19,3.728
7853,24474095,2003587,1002,2.316,1.885,2.67,2.36
7854,24474098,2003587,1165,0.2981,0.24,0.33,0.3125
7855,24474106,2003587,1177,38.42,36.65,41.9,37.75
7856,24474091,2003587,1092,349.8,176.0,425.0,370.0
7857,24474101,2003587,1007,1.539,0.98,1.94,1.56
7858,24474092,2003587,1093,0.0,0.0,0.0,0.0
7859,24474094,2003587,1098,0.5313,0.352,0.767,0.5205
7860,24474108,2003587,1087,30.04,19.8,48.9,27.8
7861,24474097,2003587,1101,2.943,1.92,4.33,2.75
7862,24474103,2003587,1103,9.479,0.0,35.0,7.23
7863,24474093,2003587,1095,3.591,1.81,4.68,3.84
7864,24474089,2003587,1090,123.8,66.2,162.0,123.5
7865,24474100,2003587,1166,0.1431,0.12,0.17,0.13
7866,24474227,2003588,2048,365.0310665,,,
7867,24474226,2003588,2047,356.5918,,,
7868,24474225,2003588,1005,73.82345,,,
7869,24474224,2003588,1003,11.73125,9.25,15.0,10.96875
7870,24474026,2003588,1090,35.21,22.2,55.7,28.1
7871,24474041,2003588,1079,3.216,2.5,4.04,3.085
7872,24474044,2003588,1051,12.24,10.27,13.33,12.63
7873,24474040,2003588,1103,29.79,6.43,75.6,13.66
7874,24474042,2003588,1175,0.08283,0.041,0.128,0.0765
7875,24474039,2003588,1167,3.632,0.74,7.75,2.21
7876,24474043,2003588,1177,167.7,138.0,199.0,166.0
7877,24474025,2003588,1089,1.547,0.507,3.375,0.7945
7878,24474031,2003588,1098,0.2273,0.143,0.307,0.234
7879,24474032,2003588,1002,1.877,1.48,2.4,1.755
7880,24474027,2003588,1091,129.8,80.2,184.0,123.0
7881,24474033,2003588,1004,1.597,1.27,2.08,1.44
7882,24474029,2003588,1093,0.0,0.0,0.0,0.0
7883,24474034,2003588,1101,0.647,0.451,1.025,0.504
7884,24474035,2003588,1165,0.405,0.06,1.08,0.095
7885,24474037,2003588,1166,0.2467,0.09,0.59,0.095
7886,24474045,2003588,1087,17.16,15.6,18.8,17.23
7887,24474028,2003588,1092,173.8,112.0,223.5,186.5
7888,24474030,2003588,1095,0.947,0.593,1.33,0.915
7889,24474036,2003588,1102,38.26,19.0,60.3,41.93
7890,24474038,2003588,1007,0.6083,0.43,0.79,0.595
7891,24474233,2003589,2048,365.9569125,,,
7892,24474232,2003589,2047,357.81,,,
7893,24474231,2003589,1005,71.98575,,,
7894,24474230,2003589,1003,13.33125,11.4375,14.5625,13.5
7895,24474046,2003589,1089,2.431,0.605,4.64,2.305
7896,24474066,2003589,1087,19.76,16.3,28.9,18.85
7897,24474047,2003589,1090,46.28,24.3,57.8,50.45
7898,24474055,2003589,1101,0.842,0.47,1.2,0.8715
7899,24474065,2003589,1051,12.11,10.47,13.36,12.19
7900,24474061,2003589,1103,44.07,4.57,93.3,44.3
7901,24474056,2003589,1165,0.695,0.05,1.48,0.595
7902,24474057,2003589,1102,47.91,24.5,80.2,44.5
7903,24474059,2003589,1007,0.735,0.53,0.89,0.745
7904,24474050,2003589,1093,0.4263,0.0,3.41,0.0
7905,24474064,2003589,1177,163.6,131.0,185.0,176.5
7906,24474063,2003589,1175,0.1082,0.061,0.138,0.1143
7907,24474054,2003589,1004,1.838,1.54,2.03,1.875
7908,24474062,2003589,1079,3.683,2.87,4.155,3.745
7909,24474048,2003589,1091,163.1,111.0,192.0,167.0
7910,24474049,2003589,1092,207.8,171.0,237.0,210.0
7911,24474053,2003589,1002,2.133,1.83,2.33,2.16
7912,24474052,2003589,1098,0.2855,0.221,0.367,0.286
7913,24474058,2003589,1166,0.34,0.08,0.75,0.3
7914,24474060,2003589,1167,5.599,1.91,9.08,5.37
7915,24474051,2003589,1095,1.24,0.586,2.21,1.2
7916,24474240,2003590,1063,10.295,,,
7917,24474239,2003590,2048,47.231814,,,
7918,24474238,2003590,2047,48.3763,,,
7919,24474237,2003590,1005,11.3639625,,,
7920,24474236,2003590,1003,0.0859375,0.0,0.1875,0.125
7921,24473989,2003590,1007,0.1238,0.0,0.19,0.135
7922,24473976,2003590,1098,0.003401,0.0,0.0114,0.0
7923,24473975,2003590,1032,0.0,0.0,0.0,0.0
7924,24473993,2003590,1012,5.699,5.3,6.76,5.64
7925,24473988,2003590,1004,0.2863,0.17,0.64,0.21
7926,24473982,2003590,1041,0.0,0.0,0.0,0.0
7927,24473969,2003590,1089,0.04016,0.0,0.08215,0.05525
7928,24473991,2003590,1075,0.0,0.0,0.0,0.0
7929,24473984,2003590,1175,0.01388,0.0,0.02,0.015
7930,24473994,2003590,1013,0.0,0.0,0.0,0.0
7931,24473995,2003590,1014,0.0,0.0,0.0,0.0
7932,24473987,2003590,1002,0.01375,0.0,0.03,0.02
7933,24473986,2003590,1051,88.14,87.73,88.41,88.21
7934,24473970,2003590,1090,4.861,4.05,5.9,4.785
7935,24473978,2003590,1101,0.0271,0.0195,0.0431,0.0252
7936,24473985,2003590,1177,3.088,0.0,6.75,3.735
7937,24473974,2003590,1095,0.002125,0.0,0.017,0.0
7938,24473996,2003590,1087,7.099,4.83,10.4,5.99
7939,24473992,2003590,1011,3.208,2.83,3.68,3.225
7940,24473977,2003590,1162,51.16,21.1,89.6,44.5
7941,24473973,2003590,1093,4.872,1.985,8.46,4.55
7942,24473990,2003590,1010,1.388,0.97,1.65,1.498
7943,24473972,2003590,1092,95.87,87.8,112.0,94.0
7944,24473979,2003590,1165,0.0,0.0,0.0,0.0
7945,24473983,2003590,1044,0.0,0.0,0.0,0.0
7946,24473971,2003590,1091,5.987,4.72,6.89,6.008
7947,24473980,2003590,1039,360.0,308.0,410.0,359.5
7948,24473981,2003590,1167,0.01031,0.009,0.012,0.0105
7949,24474247,2003591,1063,8.276,,,
7950,24474246,2003591,2048,45.723,,,
7951,24474245,2003591,2047,47.225,,,
7952,24474244,2003591,1005,10.340625,,,
7953,24474243,2003591,1003,0.734375,0.5625,0.8125,0.75
7954,24474021,2003591,1012,2.096,1.93,2.19,2.145
7955,24474019,2003591,1075,0.0,0.0,0.0,0.0
7956,24474002,2003591,1095,0.03189,0.0241,0.0399,0.0307
7957,24474001,2003591,1093,5.231,0.0,12.0,3.29
7958,24474009,2003591,1167,0.04031,0.018,0.1125,0.0315
7959,24474011,2003591,1044,12.34,0.0,98.7,0.0
7960,24474013,2003591,1177,29.85,23.13,33.98,31.41
7961,24474015,2003591,1002,0.1175,0.09,0.13,0.12
7962,24474006,2003591,1101,0.02986,0.016,0.0345,0.0313
7963,24474018,2003591,1010,4.386,4.05,4.86,4.32
7964,24474023,2003591,1014,0.0,0.0,0.0,0.0
7965,24474003,2003591,1032,705.8,614.0,764.0,712.5
7966,24474017,2003591,1007,0.35,0.29,0.41,0.355
7967,24474000,2003591,1092,179.5,154.0,193.0,182.5
7968,24474024,2003591,1087,12.81,10.9,14.7,12.45
7969,24474022,2003591,1013,0.0,0.0,0.0,0.0
7970,24473997,2003591,1089,0.06458,0.0,0.114,0.078
7971,24474007,2003591,1165,0.07006,0.059,0.079,0.07075
7972,24473998,2003591,1090,10.64,8.68,11.2,10.95
7973,24474016,2003591,1004,0.325,0.12,0.89,0.235
7974,24474010,2003591,1041,0.0,0.0,0.0,0.0
7975,24474012,2003591,1175,0.04288,0.034,0.051,0.0435
7976,24474004,2003591,1098,0.03218,0.0213,0.0376,0.03305
7977,24474008,2003591,1039,161.3,104.0,190.0,168.5
7978,24474020,2003591,1011,1.794,1.64,1.99,1.76
7979,24473999,2003591,1091,18.15,14.8,20.1,18.3
7980,24474014,2003591,1051,88.25,88.11,88.42,88.24
7981,24474005,2003591,1162,26.89,15.9,38.4,24.35
7982,24474254,2003592,1063,14.036,,,
7983,24474253,2003592,2048,64.513952,,,
7984,24474252,2003592,2047,66.1099,,,
7985,24474251,2003592,1005,15.6227875,,,
7986,24474250,2003592,1003,0.2578125,0.1875,0.3125,0.25
7987,24473929,2003592,1177,0.6644,0.0,3.66,0.0
7988,24473937,2003592,1012,7.422,7.28,7.61,7.395
7989,24473935,2003592,1075,0.0,0.0,0.0,0.0
7990,24473920,2003592,1098,0.01469,0.00811,0.031,0.01235
7991,24473936,2003592,1011,6.614,6.19,7.11,6.61
7992,24473938,2003592,1013,0.0,0.0,0.0,0.0
7993,24473924,2003592,1039,227.7,162.0,326.5,217.5
7994,24473922,2003592,1101,0.1658,0.0696,0.309,0.161
7995,24473930,2003592,1051,83.71,83.38,84.14,83.65
7996,24473918,2003592,1095,0.0571,0.0385,0.0806,0.0538
7997,24473928,2003592,1175,0.03869,0.025,0.049,0.039
7998,24473927,2003592,1044,0.0,0.0,0.0,0.0
7999,24473914,2003592,1090,7.873,5.57,9.72,7.945
8000,24473934,2003592,1010,0.0,0.0,0.0,0.0
8001,24473931,2003592,1002,0.04125,0.03,0.05,0.04
8002,24473925,2003592,1167,0.01638,0.014,0.021,0.0155
8003,24473933,2003592,1007,0.1219,0.08,0.17,0.125
8004,24473915,2003592,1091,11.95,8.97,13.3,12.55
8005,24473923,2003592,1165,0.02588,0.018,0.043,0.024
8006,24473917,2003592,1093,4.019,1.38,6.21,4.085
8007,24473939,2003592,1014,0.0,0.0,0.0,0.0
8008,24473921,2003592,1162,45.61,25.45,79.1,40.95
8009,24473940,2003592,1087,9.741,6.99,11.3,10.03
8010,24473916,2003592,1092,49.78,37.4,88.2,46.33
8011,24473926,2003592,1041,0.0,0.0,0.0,0.0
8012,24473919,2003592,1032,110.2,0.0,287.0,116.2
8013,24473913,2003592,1089,0.04092,0.0,0.114,0.0339
8014,24473932,2003592,1004,0.2875,0.21,0.51,0.25
8015,24474261,2003593,1063,14.446,,,
8016,24474260,2003593,2048,64.64055,,,
8017,24474259,2003593,2047,66.135,,,
8018,24474258,2003593,1005,15.84375,,,
8019,24474257,2003593,1003,0.09375,0.0,0.375,0.0625
8020,24473952,2003593,1039,89.19,50.9,157.0,85.85
8021,24473951,2003593,1165,0.0,0.0,0.0,0.0
8022,24473942,2003593,1090,4.274,1.73,8.39,3.958
8023,24473948,2003593,1098,0.004458,0.0,0.0138,0.001373
8024,24473944,2003593,1092,49.01,35.8,69.0,41.65
8025,24473945,2003593,1093,7.188,4.09,9.43,7.48
8026,24473961,2003593,1007,0.1375,0.06,0.24,0.13
